"","SITE_ID","VISIT_ID","VISIT_NO","DATE_COL","TOC","DOC_PPM","NH4N_PPM","NO3_NO2","NTL_PPM","PTL_PPB","NO3N_PPM","CHLA_PPB","DIN_PPM","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","PCT_WATER_BSN","PCT_DEVELOPED_BSN","PCT_FOREST_BSN","PCT_AGRIC_BSN","PCT_WETLAND_BSN","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME"
"642","NLA06608-0926",8066,1,"8/6/2007",4.22,4.01,0.005,0.005,0.252,4,0.005,1.472,0.01,"PROB_Lake",-91.03611959,46.27836202,"Region_5",59.0272092,"NO","UMW","NATURAL",70.86484892,435.99,7030002,"NLA_WI-10033",20.3,3.5,73.3,0,3,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",139.312272854573,1.79910044977511e-05,3.56964374955379e-07,3.56964374955379e-07,1.29141561824433e-07,0.000333888426311407,7.13928749910759e-07,"Upper Midwest"
"643","NLA06608-0927",8067,1,"8/15/2007",7.39,7.47,0.005,0.005,0.498,18,0.005,2.715,0.01,"PROB_Lake",-109.6839624,40.19262068,"Region_8",2.500256737,"NO","XER","NATURAL",452.9226694,1463.07,14060002,"NLA_UT-10022",19,5,0.1,44.6,5.2,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",61.1794637403679,3.55536517455558e-05,3.56964374955379e-07,3.56964374955379e-07,5.8113702820995e-07,0.000621981681931724,7.13928749910759e-07,"Xeric"
"644","NLA06608-0929",8068,1,"6/16/2007",3.68,3.43,0.013,0.005,0.354,14,0.005,1.561,0.018,"PROB_Lake",-113.2957121,46.17967552,"Region_8",1.69454268,"NO","WMT","MAN-MADE",1127.0674,1944,17010202,"NLA_MT-10037",12.2,0.6,72.4,0.3,0.1,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",55.9144496491142,2.52730777468409e-05,9.28107374883987e-07,3.56964374955379e-07,4.51995466385517e-07,0.000285595337218984,1.28507174983937e-06,"Western Mountains"
"645","NLA06608-0930",8069,1,"8/21/2007",2.59,2.84,0.015,0.005,0.174,4,0.005,1.304,0.02,"PROB_Lake",-71.50524998,43.53424744,"Region_1",22.36614373,"YES","NAP","NATURAL",1669.501392,146.79,1070002,"NLA_NH-10015",21.4,7.4,62,2.6,3.9,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",96.191807447205,1.24223602484472e-05,1.07089312486614e-06,3.56964374955379e-07,1.29141561824433e-07,0.00023646960865945,1.42785749982152e-06,"Northern Appalachians"
"646","NLA06608-0933",8070,1,"7/31/2007",3.28,3.38,0.145,0.045,0.775,136,0.082,8.16,0.227,"PROB_Lake",-118.1504274,43.92762751,"Region_10",4.40366347,"NO","WMT","MAN-MADE",716.7882587,1019.15,17050116,"NLA_OR-10033",0.6,0,33.3,0.4,0.6,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",12.6011918139932,5.53294781180838e-05,1.0351966873706e-05,5.85421574926822e-06,4.39081310203073e-06,0.00028143213988343,1.62061826229742e-05,"Western Mountains"
"647","NLA06608-0934",8071,1,"8/28/2007",0.45,0.6,0.005,0.005,0.01,1,0.005,0.067,0.01,"PROB_Lake",-122.0382458,43.73612725,"Region_10",1.750361848,"NO","WMT","NATURAL",2443.702689,1651.51,17090001,"NLA_OR-10034",32.1,0,62.1,0,0,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",22.1130591832655,7.13928749910759e-07,3.56964374955379e-07,3.56964374955379e-07,3.22853904561083e-08,4.99583680266445e-05,7.13928749910759e-07,"Western Mountains"
"648","NLA06608-0935",8072,1,"8/6/2007",9.45,8.43,0.024,0.005,1.198,36,0.005,18.72,0.029,"PROB_Lake",-93.4604842,44.6510154,"Region_5",105.454706,"YES","UMW","NATURAL",70.12985133,288.05,7020012,"NLA_MN-10052",24.4,4.5,10,55.5,2.9,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",73.5873469487558,8.55286642393089e-05,1.71342899978582e-06,3.56964374955379e-07,1.1622740564199e-06,0.000701915070774355,2.0703933747412e-06,"Upper Midwest"
"649","NLA06608-0938",8073,1,"8/7/2007",5.79,5.61,0.033,0.028,0.519,34,0.115,11.888,0.148,"PROB_Lake",-86.2884379,43.23106073,"Region_5",3.743461174,"YES","UMW","NATURAL",1899.633474,176.65,4060102,"NLA_MI-10032",4,8.7,38.6,18.2,18.6,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",33.7549344591612,3.70529021203684e-05,2.3559648747055e-06,8.21018062397373e-06,1.09770327550768e-06,0.000467110741049126,1.05661454986792e-05,"Upper Midwest"
"650","NLA06608-0940",8074,1,"8/17/2007",9.01,8.39,0.005,0.005,0.866,37,0.005,22.56,0.01,"PROB_Lake",-103.5255076,41.95740591,"Region_7",3.778708663,"NO","SPL","MAN-MADE",98.27494842,1253.35,10180009,"NLA_NE-10040",97.6,0,0,0,0.2,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",51.7565114938052,6.18262297422717e-05,3.56964374955379e-07,3.56964374955379e-07,1.19455944687601e-06,0.000698584512905912,7.13928749910759e-07,"Southern Plains"
"651","NLA06608-0942",8075,1,"7/10/2007",4.67,4.63,0.015,0.005,0.306,6,0.005,2.384,0.02,"PROB_Lake",-94.60247265,47.07143625,"Region_5",116.1182748,"NO","UMW","NATURAL",105.3593225,402.25,7010102,"NLA_MN-10053",9.6,2.3,79,4.4,1.5,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",112.776601834654,2.18462197472692e-05,1.07089312486614e-06,3.56964374955379e-07,1.9371234273665e-07,0.000385512073272273,1.42785749982152e-06,"Upper Midwest"
"652","NLA06608-0943",8076,1,"9/11/2007",1.17,1.24,0.005,0.005,0.093,5,0.005,2.288,0.01,"PROB_Lake",-84.26596921,34.80731121,"Region_4",4.180316271,"NO","SAP","MAN-MADE",1341.255674,515.11,6020003,"NLA_GA-10014",1.9,3,91.4,2.7,0.1,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",41.1302900808738,6.63953737417006e-06,3.56964374955379e-07,3.56964374955379e-07,1.61426952280542e-07,0.000103247293921732,7.13928749910759e-07,"Southern Appalachians"
"653","NLA06608-0944",8077,1,"6/24/2007",7.48,7.34,0.11,0.027,1.419,523,0.039,25.227,0.149,"PROB_Lake",-108.0879027,48.20653603,"Region_8",2.009451518,"NO","NPL","MAN-MADE",60.70834138,763.1,10050004,"NLA_MT-10038",0.4,0.1,0,4.6,0.5,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",5.99969999637739,0.000101306489612337,7.85321624901835e-06,2.78432212465196e-06,1.68852592085447e-05,0.000611157368859284,1.06375383736703e-05,"Northern Plains"
"654","NLA06608-0946",8078,1,"8/14/2007",5.72,5.32,0.005,0.005,0.552,30,0.005,14.96,0.01,"PROB_Lake",-72.19612696,41.83996337,"Region_1",53.01916841,"NO","NAP","MAN-MADE",44.05941564,159.75,1100002,"NLA_CT-10014",0.5,7,63,9.9,18.5,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",40.6880288972085,3.94088669950739e-05,3.56964374955379e-07,3.56964374955379e-07,9.6856171368325e-07,0.000442964196502914,7.13928749910759e-07,"Northern Appalachians"
"655","NLA06608-0950",8079,1,"8/2/2007",3.14,3.28,0.017,0.005,0.234,20,0.005,1.723,0.022,"PROB_Lake",-108.1947009,43.16774073,"Region_8",3.108017713,"NO","XER","MAN-MADE",7764.918669,1441,10080001,"NLA_WY-10021",1,0.8,12.5,3.3,2.3,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",25.8722792444206,1.67059327479118e-05,1.21367887484829e-06,3.56964374955379e-07,6.45707809122167e-07,0.000273105745212323,1.57064324980367e-06,"Xeric"
"656","NLA06608-0955",8080,1,"6/3/2007",4.91,4.67,0.015,0.005,0.288,10,0.005,2.784,0.02,"PROB_Lake",-105.2328863,41.17631286,"Region_8",9.832508096,"NO","WMT","MAN-MADE",68.19465534,2196,10190009,"NLA_WY-10022",0.7,1.6,42.5,0,0.2,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",63.6856104478047,2.05611479974299e-05,1.07089312486614e-06,3.56964374955379e-07,3.22853904561083e-07,0.000388842631140716,1.42785749982152e-06,"Western Mountains"
"657","NLA06608-0957",8081,1,"6/21/2007",3.63,3.79,0.018,0.028,0.276,8,0.034,2.16,0.052,"PROB_Lake",-80.56008707,39.30139975,"Region_3",16.30617827,"NO","SAP","MAN-MADE",12.08030772,349.82,5020002,"NLA_WV-10010",7.3,1.4,91.4,0,0,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",76.290054182266,1.97044334975369e-05,1.28507174983937e-06,2.42735774969658e-06,2.58283123648867e-07,0.000315570358034971,3.71242949953595e-06,"Southern Appalachians"
"658","NLA06608-0958",8082,1,"8/15/2007",8.52,8.23,0.015,0.005,0.511,18,0.005,8.56,0.02,"PROB_Lake",-93.39164891,47.5916096,"Region_5",116.1182748,"NO","UMW","NATURAL",145.7551696,412.98,7010103,"NLA_MN-10054",14.1,2.6,66.2,0.3,7.8,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",62.7765180147149,3.64817591204398e-05,1.07089312486614e-06,3.56964374955379e-07,5.8113702820995e-07,0.00068526228143214,1.42785749982152e-06,"Upper Midwest"
"659","NLA06608-0961",8083,1,"7/25/2007",2.12,2.26,0.005,0.005,0.189,11,0.005,3.64,0.01,"PROB_Lake",-116.6865573,47.48939455,"Region_10",3.664950899,"NO","WMT","NATURAL",91.93214973,647.4,17010303,"NLA_ID-10021",1.7,1,76.2,0.9,1,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",37.9942562330653,1.34932533733133e-05,3.56964374955379e-07,3.56964374955379e-07,3.55139295017192e-07,0.000188176519567027,7.13928749910759e-07,"Western Mountains"
"660","NLA06608-0962",8084,1,"7/17/2007",2.31,1.93,0.011,0.005,0.19,6,0.005,1.396,0.016,"PROB_Lake",-111.7317,41.51816888,"Region_8",2.500256737,"NO","WMT","MAN-MADE",69.82459934,1640,16010203,"NLA_UT-10023",0.4,1,65.5,0,0,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",70.0246874136741,1.35646462483044e-05,7.85321624901835e-07,3.56964374955379e-07,1.9371234273665e-07,0.000160699417152373,1.14228599985721e-06,"Western Mountains"
"661","NLA06608-0967",8085,1,"7/30/2007",17.65,16.89,0.049,0.005,1.998,1016,0.005,15.5,0.054,"PROB_Lake",-99.23771294,43.80089109,"Region_8",13.41307301,"NO","NPL","MAN-MADE",30.32187653,467.12,10140101,"NLA_SD-10036",0.5,4.3,0.3,85.9,0.9,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",4.34861144174847,0.00014264296423217,3.49825087456272e-06,3.56964374955379e-07,3.28019567034061e-05,0.00140632805995004,3.8552152495181e-06,"Northern Plains"
"662","NLA06608-0968",8086,1,"8/1/2007",27.14,24.21,0.049,0.005,3.553,145,0.005,47.6,0.054,"PROB_Lake",-94.90058432,42.73174291,"Region_7",6.08408436,"NO","TPL","NATURAL",63.88252304,390.55,7100006,"NLA_IA-10020",32,8.4,1,53,3,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",54.1846201918223,0.000253658884843293,3.49825087456272e-06,3.56964374955379e-07,4.68138161613571e-06,0.0020158201498751,3.8552152495181e-06,"Temperate Plains"
"663","NLA06608-0970",8087,1,"6/10/2007",2.61,2.53,0.015,0.005,0.14,3,0.005,0.86,0.02,"PROB_Lake",-109.8706018,43.0004446,"Region_8",10.82677028,"NO","WMT","NATURAL",731.5057636,2346,14040102,"NLA_WY-10023",9.8,0,54.2,0,0.3,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",103.194276188572,9.99500249875062e-06,1.07089312486614e-06,3.56964374955379e-07,9.6856171368325e-08,0.000210657785179017,1.42785749982152e-06,"Western Mountains"
"664","NLA06608-0971",8088,1,"7/26/2007",4.23,4.19,0.01,0.005,0.787,54,0.005,28.584,0.015,"PROB_Lake",-85.28406916,40.11693151,"Region_5",7.382779885,"NO","TPL","MAN-MADE",487.2829591,292.29,5120201,"NLA_IN-10021",14.5,6.2,10.8,65.9,0.1,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",32.2277362541296,5.61861926179767e-05,7.13928749910759e-07,3.56964374955379e-07,1.74341108462985e-06,0.000348875936719401,1.07089312486614e-06,"Temperate Plains"
"665","NLA06608-0972",8089,1,"7/9/2007",6.34,5.47,0.123,0.121,0.938,619,0.125,13.36,0.248,"PROB_Lake",-98.02578504,35.52857379,"Region_6",9.346499571,"YES","SPL","MAN-MADE",28.62602427,418.38,11100301,"NLA_OK-10034",2.5,7.1,0,59.4,0,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",3.35089652890195,6.69665167416292e-05,8.78132362390233e-06,8.92410937388449e-06,1.99846566923311e-05,0.000455453788509575,1.77054329977868e-05,"Southern Plains"
"666","NLA06608-0974",8090,1,"7/16/2007",4.28,4.36,0.014,0.005,0.101,4,0.005,1.684,0.019,"PROB_Lake",-88.19188615,46.47568516,"Region_5",34.38911844,"NO","UMW","NATURAL",93.91444892,516.99,4030107,"NLA_MI-10033",20.7,1.1,45.6,0,30.6,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",55.8354744377454,7.21068037409867e-06,9.99500249875062e-07,3.56964374955379e-07,1.29141561824433e-07,0.000363030807660283,1.35646462483044e-06,"Upper Midwest"
"667","NLA06608-0979",8091,1,"5/30/2007",7.96,7.52,0.055,0.005,0.952,68,0.005,3.754,0.06,"PROB_Lake",-103.5206581,43.76802869,"Region_8",3.957354262,"NO","WMT","MAN-MADE",45.95921044,1581.8,10120109,"NLA_SD-10037",0.3,3.2,78.4,3.1,0.1,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",30.9582828565717,6.79660169915042e-05,3.92660812450917e-06,3.56964374955379e-07,2.19540655101537e-06,0.000626144879267277,4.28357249946455e-06,"Western Mountains"
"668","NLA06608-0980",8092,1,"7/12/2007",8.51,7.54,0.027,0.005,0.923,176,0.005,84,0.032,"PROB_Lake",-88.68475272,37.39564741,"Region_5",50.01411312,"NO","TPL","MAN-MADE",27.94800931,111.25,5140203,"NLA_IL-10017",1.7,5.1,58.2,34.1,0.4,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",11.5967918330421,6.58956236167631e-05,1.92760762475905e-06,3.56964374955379e-07,5.68222872027507e-06,0.000627810158201499,2.28457199971443e-06,"Temperate Plains"
"669","NLA06608-0982",8094,1,"8/14/2007",5.54,5.36,0.005,0.005,0.248,6,0.005,2.08,0.01,"PROB_Lake",-71.81133018,44.44651471,"Region_1",31.82722929,"NO","NAP","NATURAL",82.15989526,312.89,1080101,"NLA_VT-10011",5.2,4.2,84.7,0,2.1,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",91.4006446241641,1.77054329977868e-05,3.56964374955379e-07,3.56964374955379e-07,1.9371234273665e-07,0.000446294754371357,7.13928749910759e-07,"Northern Appalachians"
"670","NLA06608-0984",8095,1,"9/26/2007",6.83,6.25,0.015,0.005,0.878,115,0.005,32.64,0.02,"PROB_Lake",-94.93952456,33.88536118,"Region_6",50.63608817,"NO","CPL","MAN-MADE",10.4368743,113.29,11140106,"NLA_OK-10035",0.9,3.8,19.8,74.5,0,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",16.8828399677453,6.26829442421646e-05,1.07089312486614e-06,3.56964374955379e-07,3.71281990245246e-06,0.000520399666944213,1.42785749982152e-06,"Coastal Plains"
"671","NLA06608-0986",8096,1,"7/18/2007",3.55,3.14,0.015,0.005,0.186,7,0.005,5.216,0.02,"PROB_Lake",-89.43472797,31.30046077,"Region_4",26.61974487,"YES","CPL","MAN-MADE",82.0562952,89.99,3170007,"NLA_MS-10011",14.2,24.2,40.8,7.7,1.1,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",58.7575572583912,1.32790747483401e-05,1.07089312486614e-06,3.56964374955379e-07,2.25997733192758e-07,0.000261448792672773,1.42785749982152e-06,"Coastal Plains"
"672","NLA06608-0987",8097,1,"7/30/2007",15.54,12.8,0.021,0.005,1.8,40,0.005,38.304,0.026,"PROB_Lake",-85.66354429,41.5778835,"Region_5",16.39880261,"NO","UMW","NATURAL",14.28954542,275.37,4050001,"NLA_IN-10022",19.1,5.3,10,28.2,36.3,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",99.5087663246948,0.000128507174983937,1.49925037481259e-06,3.56964374955379e-07,1.29141561824433e-06,0.00106577851790175,1.85621474976797e-06,"Upper Midwest"
"673","NLA06608-0989",8098,1,"7/31/2007",7.09,6.04,0.014,0.005,0.856,56,0.005,65.2,0.019,"PROB_Lake",-77.63605473,37.12269729,"Region_3",18.68349386,"NO","SAP","MAN-MADE",34.29099043,61.6,3010201,"NLA_VA-10025",2.7,2.8,76.3,13.7,1,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",33.8013904658487,6.1112300992361e-05,9.99500249875062e-07,3.56964374955379e-07,1.80798186554207e-06,0.000502914238134888,1.35646462483044e-06,"Southern Appalachians"
"674","NLA06608-0990",8099,1,"7/30/2007",7.79,7.29,0.015,0.005,0.96,40,0.005,20.32,0.02,"PROB_Lake",-94.33981178,46.23667971,"Region_5",116.1182748,"NO","UMW","NATURAL",144.047068,357.17,7010104,"NLA_MN-10055",3.2,4.2,44.3,22.9,14.6,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",53.0713420398372,6.85371599914328e-05,1.07089312486614e-06,3.56964374955379e-07,1.29141561824433e-06,0.00060699417152373,1.42785749982152e-06,"Upper Midwest"
"675","NLA06608-0993",8100,1,"9/20/2007",3.09,3.21,0.011,0.299,0.551,1,0.302,0.528,0.313,"PROB_Lake",-74.44475781,44.15403952,"Region_2",90.55644134,"YES","NAP","NATURAL",60.23463907,544.95,4150305,"NLA_NY-10013",8.6,0.1,80.7,0.1,9.7,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",1218.42956099793,3.93374741200828e-05,7.85321624901835e-07,2.15606482473049e-05,3.22853904561083e-08,0.000267277268942548,2.23459698722068e-05,"Northern Appalachians"
"676","NLA06608-0994",8101,1,"8/23/2007",4.18,4.28,0.019,0.005,0.214,5,0.005,3.744,0.024,"PROB_Lake",-72.08861587,43.10063504,"Region_1",22.36614373,"YES","NAP","NATURAL",300.8289036,395,1070003,"NLA_NH-10016",5.2,3.2,85.4,1.4,4.3,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",94.6438933043764,1.52780752480902e-05,1.35646462483044e-06,3.56964374955379e-07,1.61426952280542e-07,0.000356369691923397,1.71342899978582e-06,"Northern Appalachians"
"677","NLA06608-0996",8102,1,"6/26/2007",6.96,6.61,0.022,0.005,0.449,9,0.005,2.352,0.027,"PROB_Lake",-104.8975432,36.47751354,"Region_6",14.22581185,"NO","SPL","MAN-MADE",13.2226546,1945,11080002,"NLA_NM-10015",5.9,0,0,0,0,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",110.319595258736,3.20554008709931e-05,1.57064324980367e-06,3.56964374955379e-07,2.90568514104975e-07,0.0005503746877602,1.92760762475905e-06,"Southern Plains"
"678","NLA06608-0997",8103,1,"8/3/2007",2.72,2.64,0.005,0.005,0.204,4,0.005,1.504,0.01,"PROB_Lake",-73.1843614,43.7347358,"Region_1",86.19350435,"YES","NAP","NATURAL",38.45795475,187.88,2010001,"NLA_VT-10012",8.1,3.9,82.4,1.7,2.9,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",112.776601834654,1.45641464981795e-05,3.56964374955379e-07,3.56964374955379e-07,1.29141561824433e-07,0.000219816819317236,7.13928749910759e-07,"Northern Appalachians"
"679","NLA06608-1001",8105,1,"6/15/2007",7.01,5.81,0.012,0.005,0.416,24,0.005,5.28,0.017,"PROB_Lake",-80.6282663,34.32056025,"Region_4",60.65422715,"YES","CPL","MAN-MADE",11.08993164,65.79,3050104,"NLA_SC-10007",0.7,4.6,44.7,12.5,10.4,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",38.3293025843269,2.96994359962876e-05,8.56714499892911e-07,3.56964374955379e-07,7.748493709466e-07,0.000483763530391341,1.21367887484829e-06,"Coastal Plains"
"680","NLA06608-1002",8106,1,"6/28/2007",18.36,17.81,0.057,0.005,1.536,378,0.005,1.136,0.062,"PROB_Lake",-109.1837945,47.64355769,"Region_8",163.17263,"NO","NPL","MAN-MADE",6.359552292,985.37,10040101,"NLA_MT-10041",0.4,0.9,0.2,32.8,1.1,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",8.98562404907297,0.000109659455986293,4.06939387449133e-06,3.56964374955379e-07,1.22038775924089e-05,0.00148293089092423,4.4263582494467e-06,"Northern Plains"
