"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"NW10UF0002","2007-07-04 16:10","",".4760","","","97528","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10UF0002","2007-07-04 16:10","",".5470","","","97993","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"NW10UF0002","2007-07-04 16:10","","8.8500","","","97529","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10UF0002","2007-07-04 16:10","",".3480","","","97995","UG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P"
"NW10UF0002","2007-07-04 16:10","","7.3100","","","97531","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW10UF0002","2007-07-04 16:10","","1.8500","","","97996","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"NW10UF0002","2007-07-04 16:10","","19.4000","","","97532","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","2.9000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10UF0002","2008-07-03 17:56","","469.0000","","","97963","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","9250.0000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","<",".0050","","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".0860","","","97986","UG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".0190","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0700","","","97964","UG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".3500","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","8.0800","","","97966","UG/L","BARIUM DISSOLVED","BARIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","122.0000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0150","","","97967","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".2780","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","<",".0010","","","97968","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".0080","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".4000","","","97965","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".4000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0080","","","97969","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".0240","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","1.5400","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","1.0990","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"NW10UF0002","2008-07-03 17:56","<",".5000","","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE DISSOUS ORGANIQUE","P"
"NW10UF0002","2008-07-03 17:56","",".4070","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10UF0002","2008-07-03 17:56","","4.3900","","","97970","UG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","70.2000","","","97506","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0170","","","97973","UG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".3740","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".1000","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".2800","","","97972","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","4.6900","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".4490","","","97971","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","4.3800","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10UF0002","2008-07-03 17:56","<","5.0000","","","107056","","COLOUR TRUE","COULEUR VRAIE","P"
"NW10UF0002","2008-07-03 17:56","","1.2500","","","97974","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","8.1300","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".1100","","","106017","MG/L","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","P"
"NW10UF0002","2008-07-03 17:56","",".0700","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".2020","","","97976","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","3.7700","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","2.3450","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"NW10UF0002","2008-07-03 17:56","","5.2450","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10UF0002","2008-07-03 17:56","","488.0000","","","97975","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","8230.0000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","2.3100","","","97977","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","35.0000","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".3890","","","97983","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","4.3400","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".9000","","","97978","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","11.6000","","","97514","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".3400","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","18.0000","","","97979","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","108.0000","","","97515","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".2270","","","97980","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".2880","","","97516","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","1.0500","","","97982","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","5.7600","","","97518","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0970","","","97981","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".7980","","","97517","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".1400","","","106000","MG/L","NITRITE & NITRATE UNFILTERED","NITRITES & NITRATES NON-FILTRÉS","P"
"NW10UF0002","2008-07-03 17:56","",".0300","","","106018","MG/L","NITROGEN DISSOLVED NITRITE","AZOTE DISSOUS NITRITES","P"
"NW10UF0002","2008-07-03 17:56","",".0850","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10UF0002","2008-07-03 17:56","",".0900","","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0700","","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","6.6400","","","109026","PH UNITS","PH","PH","P"
"NW10UF0002","2008-07-03 17:56","","6.7100","","","106002","PH","PH","PH","P"
"NW10UF0002","2008-07-03 17:56","",".5500","","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","<",".0100","","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","<",".0010","","","97984","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","<",".0010","","","97520","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".5300","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10UF0002","2008-07-03 17:56","","14.0000","","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P"
"NW10UF0002","2008-07-03 17:56","","338.0000","","","106005","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10UF0002","2008-07-03 17:56","","1.8700","","","97985","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","30.2000","","","97521","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","-4.5420","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"NW10UF0002","2008-07-03 17:56","<",".0500","","","97987","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".1400","","","97523","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0020","","","97962","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".0260","","","97997","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","1.1800","","","14108","MG/L","SIO2","SIO2","P"
"NW10UF0002","2008-07-03 17:56","","10.5230","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10UF0002","2008-07-03 17:56","",".3200","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10UF0002","2008-07-03 17:56","","9.4000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"NW10UF0002","2008-07-03 17:56","","11.5000","","","2034","US/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P"
"NW10UF0002","2008-07-03 17:56","","15.7930","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"NW10UF0002","2008-07-03 17:56","","6.8100","","","97989","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","31.0000","","","97525","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","2.0800","","","16309","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","5.6000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10UF0002","2008-07-03 17:56","",".0060","","","97991","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".1600","","","97527","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".0260","","","97988","UG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".2810","","","97524","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","7.8300","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"NW10UF0002","2008-07-03 17:56","",".0100","","","97994","UG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".0330","","","97530","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","147.0000","","","106003","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10UF0002","2008-07-03 17:56","",".0826","","","97992","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","",".6390","","","97528","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".7140","","","97993","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","12.0000","","","97529","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","",".4570","","","97995","UG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","9.8100","","","97531","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"NW10UF0002","2008-07-03 17:56","","2.3500","","","97996","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"NW10UF0002","2008-07-03 17:56","","26.4000","","","97532","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","5.4000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"NW10UF0002","2009-09-05 08:25","","534.0000","","","97963","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","2390.0000","","","97998","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","<",".0100","","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0780","","","97986","UG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0020","","","97522","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".1000","","","97964","UG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".1800","","","97999","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","9.6300","","","97966","UG/L","BARIUM DISSOLVED","BARIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","33.1000","","","97502","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0200","","","97967","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0800","","","97503","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0010","","","97968","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0020","","","97504","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".4000","","","97965","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".2000","","","97501","UG/L","BORON TOTAL","BORE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0080","","","97969","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0090","","","97505","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","2.8900","","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","1.3180","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"NW10UF0002","2009-09-05 08:25","",".5000","","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE DISSOUS ORGANIQUE","P"
"NW10UF0002","2009-09-05 08:25","",".5210","","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"NW10UF0002","2009-09-05 08:25","","3.2500","","","97970","UG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","11.8000","","","97506","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0190","","","97973","UG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0840","","","97509","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".2500","","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".2870","","","97972","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","1.2000","","","97508","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".3880","","","97971","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","1.2600","","","97507","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".9000","","","97974","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","2.5700","","","97510","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","<",".0100","","","106017","MG/L","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","P"
"NW10UF0002","2009-09-05 08:25","",".0800","","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".2210","","","97976","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".9000","","","97512","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","3.7510","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"NW10UF0002","2009-09-05 08:25","","9.1510","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"NW10UF0002","2009-09-05 08:25","","631.0000","","","97975","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","2570.0000","","","97511","UG/L","IRON TOTAL","FER TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","1.7600","","","97977","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","6.4000","","","97513","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".3510","","","97983","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","1.2200","","","97519","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","1.1000","","","97978","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","3.3000","","","97514","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".4700","","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","17.1000","","","97979","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","36.9000","","","97515","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".2820","","","97980","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".2870","","","97516","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","1.0500","","","97982","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","2.1300","","","97518","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0950","","","97981","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".2140","","","97517","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0400","","","106000","MG/L","NITRITE & NITRATE UNFILTERED","NITRITES & NITRATES NON-FILTRÉS","P"
"NW10UF0002","2009-09-05 08:25","",".0400","","","106018","MG/L","NITROGEN DISSOLVED NITRITE","AZOTE DISSOUS NITRITES","P"
"NW10UF0002","2009-09-05 08:25","",".0530","","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"NW10UF0002","2009-09-05 08:25","<",".0600","","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","<",".0600","","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","6.9400","","","109026","PH UNITS","PH","PH","P"
"NW10UF0002","2009-09-05 08:25","","6.9000","","","106002","PH","PH","PH","P"
"NW10UF0002","2009-09-05 08:25","",".2700","","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0200","","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","<",".0010","","","97984","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","<",".0010","","","97520","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".4000","","","100499","MG/L","POTASSIUM, FILTERED","POTASSIUM, FILTRÉ","P"
"NW10UF0002","2009-09-05 08:25","","40.0000","","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P"
"NW10UF0002","2009-09-05 08:25","","40.0000","","","106005","MG/L","RESIDUE NONFILTRABLE","RÉSIDUS NON-FILTRABLES","P"
"NW10UF0002","2009-09-05 08:25","","2.3300","","","97985","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","8.3200","","","97521","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","-3.9120","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"NW10UF0002","2009-09-05 08:25","<",".0500","","","97987","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0500","","","97523","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0010","","","97962","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0060","","","97997","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","2.0400","","","14108","MG/L","SIO2","SIO2","P"
"NW10UF0002","2009-09-05 08:25","","8.0760","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"NW10UF0002","2009-09-05 08:25","",".3900","","","100500","MG/L","SODIUM, FILTERED","SODIUM, FILTRÉ","P"
"NW10UF0002","2009-09-05 08:25","","22.8000","","","2034","US/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P"
"NW10UF0002","2009-09-05 08:25","","14.7250","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"NW10UF0002","2009-09-05 08:25","","10.7000","","","97989","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","14.9000","","","97525","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","5.4200","","","16309","MG/L","SULPHATE DISSOLVED","SULPHATES DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","3.0000","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"NW10UF0002","2009-09-05 08:25","",".0100","","","97991","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0390","","","97527","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".0200","","","97988","UG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0680","","","97524","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","15.1000","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"NW10UF0002","2009-09-05 08:25","",".0070","","","97994","UG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".0100","","","97530","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"NW10UF0002","2009-09-05 08:25","","62.5000","","","106003","NTU","TURBIDITY","TURBIDITÉ","P"
"NW10UF0002","2009-09-05 08:25","",".0874","","","97992","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","",".2280","","","97528","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"NW10UF0002","2009-09-05 08:25","",".8700","","","97993","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"NW10UF0002","2009-09-05 08:25","","3.5400","","","97529","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
